Estado,Municipio,ADM2_PCODE,Fecha_pred,Pred_mm,Media_hist_mm,Diff_pct,SPI_like,Alerta
Trujillo,AndrésBello,VE2101,2025-06-21,109.09398659229092,22.544433333333334,383.9065368344776,39.4582849294307,Lluvia extrema
Trujillo,Boconó,VE2102,2025-06-21,105.52380929044112,58.68333333333333,79.81904451651428,26.784989059873226,Lluvia extrema
Trujillo,Bolívar,VE2103,2025-06-21,105.4850165879467,28.821,266.0005433119833,46.892127308670545,Lluvia extrema
Trujillo,Candelaria,VE2104,2025-06-21,109.09921090689808,24.987333333333332,336.61806344640524,60.94045792845732,Lluvia extrema
Trujillo,Carache,VE2105,2025-06-21,104.13504489518915,25.3303,311.1086125912016,64.18591141898287,Lluvia extrema
Trujillo,Escuque,VE2106,2025-06-21,107.24076648898102,31.618533333333335,239.1705913693478,64.66430745994494,Lluvia extrema
Trujillo,JoséFelipeMárquezCañizalez,VE2107,2025-06-21,100.05837522441225,27.649533333333334,261.8808824660533,34.56578029135336,Lluvia extrema
Trujillo,JuanVicenteCamposElías,VE2108,2025-06-21,107.50968256091844,56.666666666666664,89.72296922515018,23.48934127098057,Lluvia extrema
Trujillo,LaCeiba,VE2109,2025-06-21,103.43331433355992,27.959033333333334,269.9459602211804,48.55790190352855,Lluvia extrema
Trujillo,Miranda,VE2110,2025-06-21,111.1520840331704,22.245466666666665,399.6617319776182,49.95061738281256,Lluvia extrema
Trujillo,MonteCarmelo,VE2111,2025-06-21,102.71561170554024,33.68556666666667,204.92469585551544,42.29010431325106,Lluvia extrema
Trujillo,Motatán,VE2112,2025-06-21,113.26318291095076,22.037766666666666,413.950368129941,57.831107559677655,Lluvia extrema
Trujillo,Pampanito,VE2114,2025-06-21,112.70309420269638,22.4389,402.2665736854141,58.045069510350906,Lluvia extrema
Trujillo,Pampán,VE2113,2025-06-21,110.84369211321642,26.4689,318.769545063136,70.2549645866954,Lluvia extrema
Trujillo,RafaelRangel,VE2115,2025-06-21,107.8380683890339,29.65,263.7034347016321,63.995692625747814,Lluvia extrema
Trujillo,SanRafaeldeCarvajal,VE2116,2025-06-21,117.43196065495448,19.802766666666667,493.00784901245015,75.71575164033757,Lluvia extrema
Trujillo,Sucre,VE2117,2025-06-21,110.27858517575086,24.791633333333333,344.82178198189524,42.844323231379896,Lluvia extrema
Trujillo,Trujillo,VE2118,2025-06-21,112.39302584269026,27.58,307.5164098719734,116.86145581410852,Lluvia extrema
Trujillo,Urdaneta,VE2119,2025-06-21,104.36467715534798,27.798066666666667,275.43861739310876,117.78768451199372,Lluvia extrema
Trujillo,Valera,VE2120,2025-06-21,105.25011996773836,24.915566666666663,322.42715718983595,116.77666169179437,Lluvia extrema
Táchira,AndrésBello,VE2001,2025-06-21,92.4886994618671,32.1704,187.49626819022174,38.891163810179826,Lluvia extrema
Táchira,AntonioRómuloCosta,VE2002,2025-06-21,89.08290410420454,42.33886666666667,110.40455524129413,187.24304448605128,Lluvia extrema
Táchira,Ayacucho,VE2003,2025-06-21,96.89285162520486,34.09256666666667,184.20521274492341,181.51156470441336,Lluvia extrema
Táchira,Bolívar,VE2004,2025-06-21,107.10326036582715,28.5689,274.8945894515615,37.79288997643793,Lluvia extrema
Táchira,Cárdenas,VE2005,2025-06-21,96.74247175038288,58.07666666666666,66.57717686457478,7.416744247802278,Lluvia extrema
Táchira,FranciscodeMiranda,VE2008,2025-06-21,87.44362862125155,65.05223333333333,34.42064036938247,5.572529878055175,Lluvia extrema
Táchira,GarcíadeHevia,VE2009,2025-06-21,96.77351455468508,41.7291,131.90894257169475,87.86079635258056,Lluvia extrema
Táchira,Guasimos,VE2010,2025-06-21,95.08521141075693,26.811133333333334,254.64823597196036,48.73030244275488,Lluvia extrema
Táchira,Independencia,VE2011,2025-06-21,105.59379714882284,41.9333,151.8137068840822,14.625126367081842,Lluvia extrema
Táchira,Jauregui,VE2012,2025-06-21,94.23713468308776,30.327066666666667,210.73606860457247,131.47542937384745,Lluvia extrema
Táchira,JoséMaríaVargas,VE2013,2025-06-21,96.00770750268278,32.28703333333333,197.3568568889351,85.27823235695847,Lluvia extrema
Táchira,Junín,VE2014,2025-06-21,100.0489467796056,43.891333333333336,127.94692979541654,14.705524255334328,Lluvia extrema
Táchira,Libertad,VE2015,2025-06-21,100.86013829947882,29.2574,244.73377094163806,38.95623857002579,Lluvia extrema
Táchira,Lobatera,VE2017,2025-06-21,96.70049721823196,22.2,335.5878253073512,79.34308332874994,Lluvia extrema
Táchira,Michelena,VE2018,2025-06-21,89.87288453042433,23.603666666666665,280.75814999261837,134.4603332805432,Lluvia extrema
Táchira,Panamericano,VE2019,2025-06-21,88.76640193685378,35.724266666666665,148.47648452831442,397.1856222938109,Lluvia extrema
Táchira,PedroMaríaUreña,VE2020,2025-06-21,99.2778529769109,14.366633333333333,591.0307423700118,53.516623835789574,Lluvia extrema
Táchira,RafaelUrdaneta,VE2021,2025-06-21,95.7975652835646,51.49166666666667,86.04479420663135,11.58318836770654,Lluvia extrema
Táchira,SamuelDarioMaldonado,VE2022,2025-06-21,98.78215677117284,38.506433333333334,156.5341638267532,60.071675594788594,Lluvia extrema
Táchira,SanCristóbal,VE2023,2025-06-21,94.43580827172669,69.8537,35.190846400014145,3.7820126861857144,Lluvia extrema
Táchira,SanJudasTadeo,VE2029,2025-06-21,89.5183514504267,30.633333333333333,192.22530397310135,75.71850352378131,Lluvia extrema
Táchira,Seboruco,VE2024,2025-06-21,89.6130693974265,35.94446666666666,149.30977618463254,100.08458012819425,Lluvia extrema
Táchira,SimónRodriguez,VE2025,2025-06-21,99.28316231018766,27.95553333333333,255.14672936611595,71.04761777710576,Lluvia extrema
Táchira,Sucre,VE2026,2025-06-21,91.06708595929878,55.391666666666666,64.4057516942358,10.013476806762455,Lluvia extrema
Táchira,Torbes,VE2027,2025-06-21,92.8387655437354,73.3926,26.496084814729826,2.8595174235031577,Lluvia extrema
Táchira,Uribante,VE2028,2025-06-21,86.50682216279749,72.43233333333333,19.43122384956648,3.625965570146833,Lluvia extrema
Vargas,Vargas,VE2401,2025-06-21,102.0824127150178,33.46196666666667,205.06997311878794,34.67097416779507,Lluvia extrema
Yaracuy,ArístidesBastidas,VE2201,2025-06-21,95.96798838964642,53.45556666666667,79.52852130083069,13.43743052346141,Lluvia extrema
Yaracuy,Bolívar,VE2202,2025-06-21,99.1114609906979,45.9613,115.64111761568516,23.032176355720967,Lluvia extrema
Yaracuy,Bruzual,VE2203,2025-06-21,93.54847697655087,56.44446666666666,65.73542545632027,8.772680206125015,Lluvia extrema
Yaracuy,Cocorote,VE2204,2025-06-21,98.19582228320348,46.66663333333333,110.41976947812853,13.669313500737273,Lluvia extrema
Yaracuy,Independencia,VE2205,2025-06-21,97.32779787869369,53.516666666666666,81.86446193465031,12.917313752379172,Lluvia extrema
Yaracuy,JoséAntonioPáez,VE2206,2025-06-21,92.26366900443938,54.86666666666667,68.15978554879595,9.783470425835484,Lluvia extrema
Yaracuy,LaTrinidad,VE2207,2025-06-21,95.06748616053233,56.6,67.9637564673716,12.711890352355926,Lluvia extrema
Yaracuy,ManuelMonge,VE2208,2025-06-21,97.81226080718156,47.85983333333333,104.3723389631143,23.80054804677442,Lluvia extrema
Yaracuy,Nirgua,VE2209,2025-06-21,95.7926283057988,62.18316666666666,54.04913168751266,12.478984574511701,Lluvia extrema
Yaracuy,Peña,VE2210,2025-06-21,88.51524298123493,48.25129999999999,83.44633819448377,16.12150849562609,Lluvia extrema
Yaracuy,SanFelipe,VE2211,2025-06-21,98.53311136539511,47.24956666666667,108.53759794353341,14.60131473618591,Lluvia extrema
Yaracuy,Sucre,VE2212,2025-06-21,96.93371673176928,51.31666666666667,88.8932446867865,13.492642202093572,Lluvia extrema
Yaracuy,Urachiche,VE2213,2025-06-21,90.3403778448791,54.485200000000006,65.80718772231559,8.589938733414908,Lluvia extrema
Yaracuy,Veroes,VE2214,2025-06-21,98.95820398588398,43.276799999999994,128.663403915918,32.453635228537074,Lluvia extrema
Zulia,AlmirantePadilla,VE2301,2025-06-21,112.6978413494564,10.311133333333332,992.9723989227476,146.02873703351344,Lluvia extrema
Zulia,Baralt,VE2302,2025-06-21,102.43225701043548,34.780166666666666,194.51341620109775,47.08427021738864,Lluvia extrema
Zulia,Cabimas,VE2303,2025-06-21,106.99924458713237,29.785933333333332,259.22743595007614,68.93267509993527,Lluvia extrema
Zulia,Catatumbo,VE2304,2025-06-21,92.95051903987756,59.986533333333334,54.95230991824425,11.171539673236065,Lluvia extrema
Zulia,Colón,VE2305,2025-06-21,93.24936954087065,45.176033333333336,106.41336270678326,18.31067842378365,Lluvia extrema
Zulia,FranciscoJavierPulgar,VE2306,2025-06-21,92.34498542931696,34.004666666666665,171.56562460833894,29.80810599140304,Lluvia extrema
Zulia,Guajira,VE2315,2025-06-21,108.72880784279144,15.047166666666667,622.5865855772943,69.08738865198109,Lluvia extrema
Zulia,JesúsEnriqueLossada,VE2307,2025-06-21,104.90180009356804,32.3824,223.94695913078723,24.39167055836108,Lluvia extrema
Zulia,JesúsMaríaSemprún,VE2308,2025-06-21,99.47492007368074,91.43403333333333,8.794194510739148,1.7806505176895269,Lluvia extrema
Zulia,LaCañadadeUrdaneta,VE2309,2025-06-21,114.73016677412927,22.375433333333334,412.7505915302762,61.510020445126,Lluvia extrema
Zulia,Lagunillas,VE2310,2025-06-21,106.6122470802252,30.524733333333334,249.2651218800444,77.76276018533056,Lluvia extrema
Zulia,MachiquesdePerijá,VE2311,2025-06-21,92.49872816835024,68.09443333333333,35.83889848316076,11.043927784911181,Lluvia extrema
Zulia,Mara,VE2312,2025-06-21,117.13202053366864,25.644633333333335,356.7506152697392,42.331257631785554,Lluvia extrema
Zulia,Maracaibo,VE2313,2025-06-21,114.0154910350222,11.295399999999999,909.3975515255963,102.9639397962469,Lluvia extrema
Zulia,Miranda,VE2314,2025-06-21,107.51965077475164,23.359,360.2921819202519,107.02979061279429,Lluvia extrema
Zulia,RosariodePerijá,VE2316,2025-06-21,96.94339282323028,41.93646666666667,131.16728835022727,19.69908078005297,Lluvia extrema
Zulia,SanFrancisco,VE2317,2025-06-21,115.00176157704084,12.403166666666667,827.1967769820141,124.0621118272536,Lluvia extrema
Zulia,SantaRita,VE2318,2025-06-21,111.2153027963103,20.40713333333333,444.98248715143876,90.31483473767115,Lluvia extrema
Zulia,SimónBolívar,VE2319,2025-06-21,113.75494498290674,22.89206666666667,396.91863403729417,93.05774359778704,Lluvia extrema
Zulia,Sucre,VE2320,2025-06-21,98.4597869382347,35.71333333333333,175.69475528719818,29.21057649888075,Lluvia extrema
Zulia,ValmoreRodríguez,VE2321,2025-06-21,104.25173732552634,37.32656666666667,179.29634744206223,92.65903117132056,Lluvia extrema
Apure,Biruaca,VE0402,2025-06-21,103.43926549999873,102.64233333333334,0.7764166506984306,0.1415166087765507,Normal
Apure,SanFernando,VE0407,2025-06-21,107.04847327292968,101.11343333333333,5.869684911233045,0.71255148470161,Normal
Bolívar,Sifontes,VE0709,2025-06-21,101.13015352625676,100.5634,0.563578325968256,0.17323159879521613,Normal
DeltaAmacuro,AntonioDiaz,VE1001,2025-06-21,99.630522379532,95.6077,4.207634300931831,0.6092653991660769,Normal
Táchira,Córdoba,VE2006,2025-06-21,91.213366967368,89.24443333333333,2.2062257112223285,0.26073827168302305,Normal
Amazonas,AltoOrinoco,VE0201,2025-06-21,100.07516565925638,110.10736666666668,-9.11128956319631,-2.6795077422250486,Sequía extrema
Amazonas,Atabapo,VE0202,2025-06-21,105.2650020121235,156.91766666666666,-32.91704863561772,-17.06433946116626,Sequía extrema
Amazonas,Atures,VE0203,2025-06-21,104.69413550793918,147.28166666666667,-28.91570425741662,-5.152374439009336,Sequía extrema
Amazonas,Autana,VE0204,2025-06-21,107.7461676338529,151.54773333333333,-28.902818099652926,-8.665049755351914,Sequía extrema
Amazonas,Manapiare,VE0206,2025-06-21,113.16664642736502,145.22233333333332,-22.073524209523537,-7.444488025574107,Sequía extrema
Amazonas,Maroa,VE0205,2025-06-21,96.51188613643828,153.434,-37.09876159362444,-16.060413782300966,Sequía extrema
Amazonas,RíoNegro,VE0207,2025-06-21,101.33516539641865,108.466,-6.574257927443945,-1.5229117454544303,Sequía extrema
Apure,Achaguas,VE0401,2025-06-21,102.55549666852122,117.97483333333332,-13.070021994644714,-1.5023999053901542,Sequía extrema
Apure,PedroCamejo,VE0405,2025-06-21,101.8555120159367,129.11593333333334,-21.113135004817362,-2.9220200113338617,Sequía extrema
Apure,Páez,VE0404,2025-06-21,95.2116434212444,124.52980000000001,-23.543084931281992,-4.506388760537337,Sequía extrema
Apure,RómuloGallegos,VE0406,2025-06-21,105.3773468072167,123.17866666666666,-14.451625708550692,-1.640759874613675,Sequía extrema
Barinas,AndresEloyBlanco,VE0612,2025-06-21,92.58308528648516,132.0405,-29.882812253448638,-6.452147571656266,Sequía extrema
Barinas,EzequielZamora,VE0607,2025-06-21,96.00246125745456,109.94303333333335,-12.679813948386109,-2.3375188685428947,Sequía extrema
Bolívar,Angostura,VE0707,2025-06-21,104.94109310139424,141.49386666666666,-25.83346856396538,-5.331851857369574,Sequía extrema
Bolívar,Cedeño,VE0702,2025-06-21,112.95642487550452,127.62209999999999,-11.491485506425192,-1.4855421580668116,Sequía extrema
Bolívar,GranSabana,VE0704,2025-06-21,95.37652078883056,113.33856666666667,-15.848132199045018,-4.918517634975379,Sequía extrema
Bolívar,Sucre,VE0710,2025-06-21,107.59852211930456,140.3521,-23.3367209188145,-4.409547945045252,Sequía extrema
Mérida,PadreNoguera,VE1415,2025-06-21,91.82416041645706,107.3111,-14.431815146376223,-3.8000095704257175,Sequía extrema
Táchira,FernándezFeo,VE2007,2025-06-21,78.11287003026389,137.271,-43.09586873391765,-6.825948780493705,Sequía extrema
Táchira,Libertador,VE2016,2025-06-21,84.37411445040709,126.62780000000001,-33.36841163598587,-9.054767649978935,Sequía extrema
Anzoátegui,Lic.DiegoBautistaUrban,VE0321,,,,,,
Aragua,FranciscoLinares,VE0517,,,,,,
Miranda,Chacao,VE1507,,,,,,
